0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.749999999999999861e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000028e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01
0.000000000000000000e+00,3.749999999999999861e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.749999999999999861e-02,3.749999999999999861e-02
0.000000000000000000e+00,3.749999999999999861e-02,7.499999999999999722e-02
0.000000000000000000e+00,3.749999999999999861e-02,1.125000000000000028e-01
0.000000000000000000e+00,3.749999999999999861e-02,1.499999999999999944e-01
0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.499999999999999722e-02,3.749999999999999861e-02
0.000000000000000000e+00,7.499999999999999722e-02,7.499999999999999722e-02
0.000000000000000000e+00,7.499999999999999722e-02,1.125000000000000028e-01
0.000000000000000000e+00,7.499999999999999722e-02,1.499999999999999944e-01
0.000000000000000000e+00,1.125000000000000028e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.125000000000000028e-01,3.749999999999999861e-02
0.000000000000000000e+00,1.125000000000000028e-01,7.499999999999999722e-02
0.000000000000000000e+00,1.125000000000000028e-01,1.125000000000000028e-01
0.000000000000000000e+00,1.125000000000000028e-01,1.499999999999999944e-01
0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.499999999999999944e-01,3.749999999999999861e-02
0.000000000000000000e+00,1.499999999999999944e-01,7.499999999999999722e-02
0.000000000000000000e+00,1.499999999999999944e-01,1.125000000000000028e-01
0.000000000000000000e+00,1.499999999999999944e-01,1.499999999999999944e-01
3.749999999999999861e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,0.000000000000000000e+00,3.749999999999999861e-02
3.749999999999999861e-02,0.000000000000000000e+00,7.499999999999999722e-02
3.749999999999999861e-02,0.000000000000000000e+00,1.125000000000000028e-01
3.749999999999999861e-02,0.000000000000000000e+00,1.499999999999999944e-01
3.749999999999999861e-02,3.749999999999999861e-02,0.000000000000000000e+00
3.749999999999999861e-02,3.749999999999999861e-02,3.749999999999999861e-02
3.749999999999999861e-02,3.749999999999999861e-02,7.499999999999999722e-02
3.749999999999999861e-02,3.749999999999999861e-02,1.125000000000000028e-01
3.749999999999999861e-02,3.749999999999999861e-02,1.499999999999999944e-01
3.749999999999999861e-02,7.499999999999999722e-02,0.000000000000000000e+00
3.749999999999999861e-02,7.499999999999999722e-02,3.749999999999999861e-02
3.749999999999999861e-02,7.499999999999999722e-02,7.499999999999999722e-02
3.749999999999999861e-02,7.499999999999999722e-02,1.125000000000000028e-01
3.749999999999999861e-02,7.499999999999999722e-02,1.499999999999999944e-01
3.749999999999999861e-02,1.125000000000000028e-01,0.000000000000000000e+00
3.749999999999999861e-02,1.125000000000000028e-01,3.749999999999999861e-02
3.749999999999999861e-02,1.125000000000000028e-01,7.499999999999999722e-02
3.749999999999999861e-02,1.125000000000000028e-01,1.125000000000000028e-01
3.749999999999999861e-02,1.125000000000000028e-01,1.499999999999999944e-01
3.749999999999999861e-02,1.499999999999999944e-01,0.000000000000000000e+00
3.749999999999999861e-02,1.499999999999999944e-01,3.749999999999999861e-02
3.749999999999999861e-02,1.499999999999999944e-01,7.499999999999999722e-02
3.749999999999999861e-02,1.499999999999999944e-01,1.125000000000000028e-01
3.749999999999999861e-02,1.499999999999999944e-01,1.499999999999999944e-01
7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-02,0.000000000000000000e+00,3.749999999999999861e-02
7.499999999999999722e-02,0.000000000000000000e+00,7.499999999999999722e-02
7.499999999999999722e-02,0.000000000000000000e+00,1.125000000000000028e-01
7.499999999999999722e-02,0.000000000000000000e+00,1.499999999999999944e-01
7.499999999999999722e-02,3.749999999999999861e-02,0.000000000000000000e+00
7.499999999999999722e-02,3.749999999999999861e-02,3.749999999999999861e-02
7.499999999999999722e-02,3.749999999999999861e-02,7.499999999999999722e-02
7.499999999999999722e-02,3.749999999999999861e-02,1.125000000000000028e-01
7.499999999999999722e-02,3.749999999999999861e-02,1.499999999999999944e-01
7.499999999999999722e-02,7.499999999999999722e-02,0.000000000000000000e+00
7.499999999999999722e-02,7.499999999999999722e-02,3.749999999999999861e-02
7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02
7.499999999999999722e-02,7.499999999999999722e-02,1.125000000000000028e-01
7.499999999999999722e-02,7.499999999999999722e-02,1.499999999999999944e-01
7.499999999999999722e-02,1.125000000000000028e-01,0.000000000000000000e+00
7.499999999999999722e-02,1.125000000000000028e-01,3.749999999999999861e-02
7.499999999999999722e-02,1.125000000000000028e-01,7.499999999999999722e-02
7.499999999999999722e-02,1.125000000000000028e-01,1.125000000000000028e-01
7.499999999999999722e-02,1.125000000000000028e-01,1.499999999999999944e-01
7.499999999999999722e-02,1.499999999999999944e-01,0.000000000000000000e+00
7.499999999999999722e-02,1.499999999999999944e-01,3.749999999999999861e-02
7.499999999999999722e-02,1.499999999999999944e-01,7.499999999999999722e-02
7.499999999999999722e-02,1.499999999999999944e-01,1.125000000000000028e-01
7.499999999999999722e-02,1.499999999999999944e-01,1.499999999999999944e-01
1.125000000000000028e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.125000000000000028e-01,0.000000000000000000e+00,3.749999999999999861e-02
1.125000000000000028e-01,0.000000000000000000e+00,7.499999999999999722e-02
1.125000000000000028e-01,0.000000000000000000e+00,1.125000000000000028e-01
1.125000000000000028e-01,0.000000000000000000e+00,1.499999999999999944e-01
1.125000000000000028e-01,3.749999999999999861e-02,0.000000000000000000e+00
1.125000000000000028e-01,3.749999999999999861e-02,3.749999999999999861e-02
1.125000000000000028e-01,3.749999999999999861e-02,7.499999999999999722e-02
1.125000000000000028e-01,3.749999999999999861e-02,1.125000000000000028e-01
1.125000000000000028e-01,3.749999999999999861e-02,1.499999999999999944e-01
1.125000000000000028e-01,7.499999999999999722e-02,0.000000000000000000e+00
1.125000000000000028e-01,7.499999999999999722e-02,3.749999999999999861e-02
1.125000000000000028e-01,7.499999999999999722e-02,7.499999999999999722e-02
1.125000000000000028e-01,7.499999999999999722e-02,1.125000000000000028e-01
1.125000000000000028e-01,7.499999999999999722e-02,1.499999999999999944e-01
1.125000000000000028e-01,1.125000000000000028e-01,0.000000000000000000e+00
1.125000000000000028e-01,1.125000000000000028e-01,3.749999999999999861e-02
1.125000000000000028e-01,1.125000000000000028e-01,7.499999999999999722e-02
1.125000000000000028e-01,1.125000000000000028e-01,1.125000000000000028e-01
1.125000000000000028e-01,1.125000000000000028e-01,1.499999999999999944e-01
1.125000000000000028e-01,1.499999999999999944e-01,0.000000000000000000e+00
1.125000000000000028e-01,1.499999999999999944e-01,3.749999999999999861e-02
1.125000000000000028e-01,1.499999999999999944e-01,7.499999999999999722e-02
1.125000000000000028e-01,1.499999999999999944e-01,1.125000000000000028e-01
1.125000000000000028e-01,1.499999999999999944e-01,1.499999999999999944e-01
1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.499999999999999944e-01,0.000000000000000000e+00,3.749999999999999861e-02
1.499999999999999944e-01,0.000000000000000000e+00,7.499999999999999722e-02
1.499999999999999944e-01,0.000000000000000000e+00,1.125000000000000028e-01
1.499999999999999944e-01,0.000000000000000000e+00,1.499999999999999944e-01
1.499999999999999944e-01,3.749999999999999861e-02,0.000000000000000000e+00
1.499999999999999944e-01,3.749999999999999861e-02,3.749999999999999861e-02
1.499999999999999944e-01,3.749999999999999861e-02,7.499999999999999722e-02
1.499999999999999944e-01,3.749999999999999861e-02,1.125000000000000028e-01
1.499999999999999944e-01,3.749999999999999861e-02,1.499999999999999944e-01
1.499999999999999944e-01,7.499999999999999722e-02,0.000000000000000000e+00
1.499999999999999944e-01,7.499999999999999722e-02,3.749999999999999861e-02
1.499999999999999944e-01,7.499999999999999722e-02,7.499999999999999722e-02
1.499999999999999944e-01,7.499999999999999722e-02,1.125000000000000028e-01
1.499999999999999944e-01,7.499999999999999722e-02,1.499999999999999944e-01
1.499999999999999944e-01,1.125000000000000028e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.125000000000000028e-01,3.749999999999999861e-02
1.499999999999999944e-01,1.125000000000000028e-01,7.499999999999999722e-02
1.499999999999999944e-01,1.125000000000000028e-01,1.125000000000000028e-01
1.499999999999999944e-01,1.125000000000000028e-01,1.499999999999999944e-01
1.499999999999999944e-01,1.499999999999999944e-01,0.000000000000000000e+00
1.499999999999999944e-01,1.499999999999999944e-01,3.749999999999999861e-02
1.499999999999999944e-01,1.499999999999999944e-01,7.499999999999999722e-02
1.499999999999999944e-01,1.499999999999999944e-01,1.125000000000000028e-01
1.499999999999999944e-01,1.499999999999999944e-01,1.499999999999999944e-01
