0,1,0.000314159,2.00E+11
0,3,0.000314159,2.00E+11
1,2,0.000314159,2.00E+11
0,4,0.000314159,2.00E+11
1,5,0.000314159,2.00E+11
1,3,0.000314159,2.00E+11
1,4,0.000314159,2.00E+11
0,2,0.000314159,2.00E+11
0,5,0.000314159,2.00E+11
2,5,0.000314159,2.00E+11
3,4,0.000314159,2.00E+11
2,3,0.000314159,2.00E+11
4,5,0.000314159,2.00E+11
2,9,0.000314159,2.00E+11
5,6,0.000314159,2.00E+11
3,8,0.000314159,2.00E+11
4,7,0.000314159,2.00E+11
3,6,0.000314159,2.00E+11
2,7,0.000314159,2.00E+11
4,9,0.000314159,2.00E+11
5,8,0.000314159,2.00E+11
5,9,0.000314159,2.00E+11
2,6,0.000314159,2.00E+11
3,7,0.000314159,2.00E+11
4,8,0.000314159,2.00E+11
